,<TICKER>,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<RETURN>,<LOG_CLOSE>,<LOG_RETURN>
5733341,LLY.US,1990-10-15,13.0447,13.3736,12.8247,13.357183589129827,3668864.4351886,1.0304092429463618,2.5920543366882485,0.029956046578459006
5733342,LLY.US,1990-10-16,13.326,13.3944,13.0655,13.116262817729142,2764903.9636997,0.9819632058065932,2.573852896729887,-0.018201439958361553
5733343,LLY.US,1990-10-17,13.1606,13.3072,13.1091,13.246051276913928,6401620.336492,1.009895231666855,2.583699491179704,0.00984659444981762
5733344,LLY.US,1990-10-18,13.326,13.7034,13.2854,13.68068719071334,5775109.1411568,1.0328124891496473,2.6159851441720368,0.03228565299233218
5733345,LLY.US,1990-10-19,14.0324,14.0324,12.7208,12.980964048574025,14188797.228762,0.9488532167730362,2.563483980364924,-0.052501163807112554
5733346,LLY.US,1990-10-22,13.0229,13.4419,13.0229,13.290099203307745,4174702.5428537,1.0238144989522315,2.587019337205026,0.02353535684010159
5733347,LLY.US,1990-10-23,13.221,13.2419,13.1299,13.16504005563877,2732195.654667,0.9905900516048932,2.5775648355291945,-0.009454501675831319
5733348,LLY.US,1990-10-24,13.1091,13.1299,12.8901,12.98520469432945,2517341.5743287,0.9863399305623614,2.563810608897236,-0.013754226631958478
5733349,LLY.US,1990-10-25,13.0655,13.0655,12.8247,12.96021975604875,1917329.5401692,0.9980758918423819,2.5618846472656123,-0.001925961631623806
5733350,LLY.US,1990-10-26,12.9376,12.9376,12.8,12.807776243207767,2910392.4442762,0.9882375827176978,2.5500525054612173,-0.011832141804394972
5733351,LLY.US,1990-10-29,12.8465,12.9595,12.4047,12.486023560294267,3358709.8783625,0.974878333537086,2.524609903574683,-0.02544260188653425
5733352,LLY.US,1990-10-30,12.5207,12.6028,12.1006,12.16773957627407,4580158.5856208,0.9745087791574937,2.498788152383618,-0.025821751191064692
5733353,LLY.US,1990-10-31,12.1918,12.3185,11.5766,11.821856000497291,8093381.4579464,0.9715737197029416,2.46995002168997,-0.028838130693648
5733354,LLY.US,1990-11-01,11.7133,11.9461,11.5122,11.930228838743721,5040879.1736201,1.0091671593903588,2.4790754177149363,0.009125396024966108
5733355,LLY.US,1990-11-02,11.9461,12.1918,11.9223,12.000686559217028,3076747.3360622,1.0059058146684072,2.4849638614194696,0.005888443704533131
5733356,LLY.US,1990-11-05,12.057,12.3424,12.057,12.323647944258658,6941296.3315432,1.0269119090352028,2.5115200136482505,0.02655615222878124
5733357,LLY.US,1990-11-06,12.3185,12.3859,12.0155,12.088080836331752,3267915.6018478,0.980884953141115,2.4922199122687063,-0.019300101379544174
5733358,LLY.US,1990-11-07,12.0342,12.2799,11.9955,12.019809548692225,5980377.4520188,0.9943521814120955,2.4865560844467787,-0.005663827821927579
5733359,LLY.US,1990-11-08,11.9748,12.1451,11.8371,12.01692269847123,2720918.041294,0.9997598256270784,2.4863158812273736,-0.00024020321940515174
5733360,LLY.US,1990-11-09,12.0342,12.2155,11.9748,12.19957695162879,2454182.0940634,1.0151997526938237,2.5014012750419803,0.015085393814606607
5733361,LLY.US,1990-11-12,12.3185,12.3661,12.1918,12.28778641119321,3544805.6408183,1.0072305342975554,2.508605794352655,0.007204519310674617
5733362,LLY.US,1990-11-13,12.2997,12.4107,12.2383,12.286413362696731,2369589.8992318,0.9998882590850352,2.508494047194209,-0.00011174715844594189
5733363,LLY.US,1990-11-14,12.2571,12.5643,12.2383,12.524778134574927,3283702.4435539,1.0194006798275161,2.527708933007644,0.01921488581343491
5733364,LLY.US,1990-11-15,12.4107,12.4988,12.3185,12.323510610332242,2914902.6820626,0.9839304519345472,2.5115088696515815,-0.016200063356062472
5733365,LLY.US,1990-11-16,12.2997,12.3859,12.1224,12.192325912417832,3280324.8124809,0.9893549247399988,2.5008067302485735,-0.010702139403008076
5733366,LLY.US,1990-11-19,12.1006,12.1224,11.9302,11.99970535307277,5649916.7306195,0.9842014919278954,2.4848820955759456,-0.015924634672628023
5733367,LLY.US,1990-11-20,11.9302,11.9302,11.5766,11.577124693423503,7809168.8440197,0.9647840803406846,2.449031141954522,-0.03585095362142355
5733368,LLY.US,1990-11-21,11.7509,12.0155,11.6608,12.022009947304019,7565556.4457989,1.0384279573436086,2.486739132041684,0.037707990087161566
5733369,LLY.US,1990-11-23,12.1451,12.2799,12.1451,12.266554216340316,2899681.1342599,1.020341379695093,2.5068763893185873,0.020137257276903492
5733370,LLY.US,1990-11-26,12.2571,12.6257,12.1006,12.63292868977084,8798845.0319734,1.0298677580491573,2.5363067930738623,0.02943040375527496
5733371,LLY.US,1990-11-27,12.8,12.9109,12.6751,12.872075739576948,4962496.1266453,1.018930451970314,2.555060293729402,0.018753500655539455
5733372,LLY.US,1990-11-28,12.8465,12.8704,12.5414,12.550095767231452,2622227.8202927,0.9749861654903471,2.529728296403774,-0.02533199732562773
5733373,LLY.US,1990-11-29,12.5414,12.8247,12.5414,12.804486776720172,3104378.0944981,1.0202700452814821,2.5497956389357466,0.020067342531972735
5733374,LLY.US,1990-11-30,12.7396,12.9803,12.697,12.945146057927822,3679575.7452049,1.0109851557239595,2.5607208961006696,0.010925257164922838
5733375,LLY.US,1990-12-03,13.0447,13.1299,12.9803,13.13880288530347,3215470.4599589,1.0149598024239401,2.575569904286968,0.014849008186298727
5733376,LLY.US,1990-12-04,13.1299,13.221,13.0229,13.22736914299958,3028252.1853234,1.0067408163794873,2.582288102948091,0.006718198661122896
5733377,LLY.US,1990-12-05,13.1606,13.4598,13.1606,13.395010004600488,3447809.2826204,1.0126737871899214,2.5948822498869606,0.012594146938869405
5733378,LLY.US,1990-12-06,13.5895,13.6103,13.0655,13.073332432632972,3897817.55115,0.9759852682560867,2.570574463204089,-0.02430778668287133
5733379,LLY.US,1990-12-07,13.1606,13.2419,13.0873,13.228927613943274,5536002.9429087,1.0119017230007794,2.582405917694411,0.01183145449032243
5733380,LLY.US,1990-12-10,13.0655,13.3736,13.0655,13.374067512590262,1913947.8712827,1.0109714031917456,2.5933175716667694,0.010911653972358203
5733381,LLY.US,1990-12-11,13.3488,13.3736,13.1299,13.26531625396187,1076521.4827717,0.9918684978578123,2.585152828538967,-0.008164743127802436
5733382,LLY.US,1990-12-12,13.2419,13.5499,13.1813,13.421093452326808,3170361.0159202,1.0117431952154485,2.596827607533279,0.011674778994312096
5733383,LLY.US,1990-12-13,13.326,13.4846,13.2636,13.328182428080495,2886706.6297233,0.993077238857151,2.5898807729118825,-0.006946834621396843
5733384,LLY.US,1990-12-14,13.326,13.326,13.0447,13.069964503265405,2785202.0526457,0.9806261711821213,2.5703168117384414,-0.019563961173441037
5733385,LLY.US,1990-12-17,13.0229,13.0447,12.9376,13.053561797822793,1727851.0993734,0.9987450076518177,2.569061031227868,-0.0012557805105734598
5733386,LLY.US,1990-12-18,13.0229,13.1813,13.0229,13.16350181663345,2125980.529371,1.0084222237971092,2.57744798598891,0.008386954761041954
5733387,LLY.US,1990-12-19,13.1606,13.2854,13.1606,13.20789445129804,2144588.7933271,1.0033724031251696,2.580814715315306,0.0033667293263962765
5733388,LLY.US,1990-12-20,13.0655,13.0655,12.8901,13.02977530790201,6953698.4760027,0.9865141908838827,2.567237146774871,-0.013577568540434919
5733389,LLY.US,1990-12-21,13.1606,13.1606,12.9803,13.00126382837926,5584504.1503679,0.9978118210906171,2.5650465703038505,-0.002190576471020397
5733390,LLY.US,1990-12-24,13.0447,13.0447,12.9803,13.028478433499458,2248913.7832014,1.0020932276645902,2.5671376102198513,0.0020910399160009156
5733391,LLY.US,1990-12-26,13.0447,13.0655,13.0229,13.069746621098519,1434614.9815137,1.0031675370082318,2.5703001411512374,0.003162530931385952
5733392,LLY.US,1990-12-27,13.0447,13.0655,12.8465,12.893027874481719,2060001.6457625,0.98647879322071,2.55668669041207,-0.013613450739167211
5733393,LLY.US,1990-12-28,12.8,12.8704,12.6028,12.628104763695637,1981050.2765241,0.9794522191865864,2.5359248668044776,-0.020761823607592766
5733394,LLY.US,1990-12-31,12.6454,12.8465,12.5207,12.85268112213811,2041393.3818063,1.0177838529727836,2.553552437214545,0.01762757041006715
5733395,LLY.US,1991-01-02,12.8465,12.9109,12.7396,12.760652710782717,4638242.5341962,0.9928397498949165,2.5463664294910378,-0.007186007723507081
5733396,LLY.US,1991-01-03,12.7396,12.8465,12.5414,12.54833266664025,3126373.0746078,0.983361349222908,2.529587801503964,-0.01677862798707388
5733397,LLY.US,1991-01-04,12.4988,12.5414,12.3185,12.507797284257153,3687471.6896913,0.9967696598855033,2.5263522325772416,-0.003235568926722183
5733398,LLY.US,1991-01-07,12.3185,12.4265,12.1451,12.14695214018816,3601191.6887767,0.9711503843667847,2.4970782856583558,-0.029273946918886184
5733399,LLY.US,1991-01-08,12.1451,12.2155,12.0342,12.147762041393369,3778262.937846,1.0000666752610747,2.497144958696734,6.667303837831243e-05
5733400,LLY.US,1991-01-09,12.2799,12.4988,12.1451,12.243772949842453,5674163.8012622,1.0079035881771414,2.505017477121817,0.00787251842508311
5733401,LLY.US,1991-01-10,12.2997,12.3185,12.0342,12.100785533884237,4423954.7572146,0.9883216214034697,2.4932703706511954,-0.011747106470621705
5733402,LLY.US,1991-01-11,12.1224,12.1451,11.8827,12.103800969667041,3109454.6356415,1.000249193391153,2.4935195329988322,0.00024916234763705704
5733403,LLY.US,1991-01-14,12.0155,12.1006,11.8371,12.106517383987486,3347428.2271759,1.0002244265522253,2.4937439343711865,0.00022440137235393297
5733404,LLY.US,1991-01-15,12.0342,12.1918,11.9955,12.20137484078895,3876955.177754,1.007835238970286,2.501548637257906,0.007804702886719632
5733405,LLY.US,1991-01-16,12.1918,12.7208,12.1651,12.654393777361975,4796705.5193093,1.0371285156373191,2.5380044890457896,0.03645585178788347
5733406,LLY.US,1991-01-17,13.1299,13.1606,12.8704,13.109536285126413,9822925.4106699,1.0359671522612695,2.573339926068909,0.03533543702311962
5733407,LLY.US,1991-01-18,12.999,13.1813,12.9376,13.13676384241762,4770202.32032,1.0020769275662402,2.575414699802812,0.0020747737339027734
5733408,LLY.US,1991-01-21,13.0229,13.5063,12.9803,13.491996800202857,6785652.7497734,1.0270411314419932,2.602096680036824,0.026681980234012397
5733409,LLY.US,1991-01-22,13.5063,13.5895,13.2854,13.356100142478478,2675237.2466315,0.9899276096980444,2.5919732199926875,-0.010123460044136785
5733410,LLY.US,1991-01-23,13.4182,13.6806,13.4182,13.683310672919841,3654764.3901121,1.0244989575512904,2.616176891169505,0.024203671176817425
5733411,LLY.US,1991-01-24,13.7034,14.0324,13.6806,14.039961378488183,4876784.4479942,1.0260646501488984,2.6419076477739516,0.02573075660444667
5733412,LLY.US,1991-01-25,13.9868,14.0095,13.8322,13.911788687901758,2473358.6802833,0.9908708658712688,2.632736587740374,-0.009171060033577462
5733413,LLY.US,1991-01-28,13.7688,13.8759,13.5895,13.641596242598453,2707943.5367574,0.9805781663763858,2.613123672151704,-0.019612915588670163
5733414,LLY.US,1991-01-29,13.6806,13.7688,13.5707,13.616973089917042,1726160.2649302,0.998194994761352,2.6113170359281805,-0.0018066362235234495
5733415,LLY.US,1991-01-30,13.5063,13.9026,13.5063,13.74786254598911,3588222.2315071,1.0096122284451738,2.620883360827998,0.00956632489981755
5733416,LLY.US,1991-01-31,13.5895,13.8759,13.5707,13.684746592655616,3117353.6084881,0.9954090351774787,2.616281825160483,-0.0046015356675153714
5733417,LLY.US,1991-02-01,13.6806,13.7034,13.2636,13.329980413665043,6719674.8756183,0.9740757947844668,2.5900156648470802,-0.026266160313402263
5733418,LLY.US,1991-02-04,13.3072,13.5499,13.2636,13.46212326002617,7750518.5920878,1.0099132063409233,2.599880057691766,0.009864392844685682
5733419,LLY.US,1991-02-05,13.4182,13.4846,13.2854,13.291370867508503,8911067.985241,0.9873160875725532,2.5871150177071454,-0.012765039984620655
5733420,LLY.US,1991-02-06,13.2419,13.3488,13.0447,13.352415750451783,11710367.054603,1.0045928206767978,2.5916973235658824,0.004582305858736934
5733421,LLY.US,1991-02-07,13.2419,13.3072,12.8704,12.966637427801258,11922400.722145,0.9711079755258915,2.562379707028396,-0.029317616537486584
5733422,LLY.US,1991-02-08,13.1091,13.5895,13.0873,13.575086237139015,8302036.4849619,1.0469241785100898,2.608236218443579,0.04585651141518353
5733423,LLY.US,1991-02-11,13.5063,14.0324,13.4182,14.015291395136844,8481928.1468278,1.0324274299483642,2.6401489760621737,0.031912757618594544
5733424,LLY.US,1991-02-12,13.8609,14.1452,13.7034,13.745161407948359,6909714.5725039,0.9807260527396372,2.6206868645783334,-0.019462111483840083
5733425,LLY.US,1991-02-13,13.7441,14.0324,13.5063,14.03558111301238,5087689.5466359,1.0211288682936879,2.641595613517611,0.020908748939277706
5733426,LLY.US,1991-02-14,14.1245,14.4267,14.0759,14.163654798070093,8590760.3461283,1.0091249292798412,2.6506791621699786,0.009083548652367412
5733427,LLY.US,1991-02-15,14.2067,14.5326,14.1829,14.412831807130452,5865896.3514978,1.0175927055984386,2.668118907507479,0.0174397453375006
5733428,LLY.US,1991-02-19,14.3147,14.4691,14.1245,14.249818483525758,3801949.7618522,0.9886897088798298,2.656744168635338,-0.011374738872141112
5733429,LLY.US,1991-02-20,14.1621,14.2295,13.9432,13.948684227815704,3178251.9131398,0.9788675023434021,2.6353851832322204,-0.021358985403117557
5733430,LLY.US,1991-02-21,13.8609,14.1621,13.7897,13.995175304536506,2790276.5748823,1.003333008043016,2.638712649115224,0.0033274658830035695
5733431,LLY.US,1991-02-22,13.7688,14.1245,13.7034,13.988132904975334,7863869.104802,0.9994967980459031,2.6382093205125354,-0.0005033286026885526
5733432,LLY.US,1991-02-25,14.1245,14.3434,14.0324,14.133730968903896,4029212.0433705,1.010408684627008,2.648564207766289,0.010354887253753317
5733433,LLY.US,1991-02-26,14.1245,14.2484,14.0324,14.12531110349329,3621496.8438964,0.99940427156643,2.647968301816031,-0.0005959059502579728
5733434,LLY.US,1991-02-27,14.1452,14.2918,14.0759,14.12570169940338,4148198.334411,1.0000276521987537,2.6479959536324698,2.7651816438669238e-05
5733435,LLY.US,1991-02-28,14.1245,14.1245,13.7688,13.866689699738032,6534145.4165193,0.9816637781841104,2.6294895396365288,-0.018506413995940798
5733436,LLY.US,1991-03-01,13.8609,14.3573,13.8095,14.272315880461006,7301074.6080081,1.0292518394444665,2.65832170847256,0.028832168836031326
5733437,LLY.US,1991-03-04,14.4691,14.5782,14.383,14.515413565160006,5123776.4961948,1.0170328128059305,2.675211089331117,0.016889380858557186
5733438,LLY.US,1991-03-05,14.5782,14.8397,14.5564,14.797339708715558,4589742.3361904,1.0194225360710516,2.694447415202097,0.019236325870979735
5733439,LLY.US,1991-03-06,14.9081,14.9318,14.3573,14.36544991946727,4125640.0793047,0.970813011139164,2.664826012474522,-0.02962140272757506
5733440,LLY.US,1991-03-07,14.4267,14.6891,14.4267,14.558754116016956,3697061.4969814,1.0134561881203408,2.6781924701524287,0.013366457677906816
5733441,LLY.US,1991-03-08,14.7337,14.7951,14.4911,14.515354044259475,3232953.1833752,0.9970189707572755,2.675206988791901,-0.00298548136052787
5733442,LLY.US,1991-03-11,14.5564,14.604,14.4691,14.609830966190907,1312245.0026799,1.0065087576674574,2.6816946559619965,0.006487667170095516
5733443,LLY.US,1991-03-12,14.5326,14.604,14.1245,14.152052913457444,3110581.1856347,0.968666437428823,2.6498596957889795,-0.031834960173016624
5733444,LLY.US,1991-03-13,14.1829,14.2484,14.0512,14.079011371258899,2941973.1938622,0.9948388023529018,2.644685133155247,-0.0051745626337327605
5733445,LLY.US,1991-03-14,14.1452,14.3147,14.0512,14.148656384446443,4447640.5717675,1.0049467261124398,2.649619664417924,0.0049345312626772496
5733446,LLY.US,1991-03-15,14.1829,14.1829,13.9214,14.085373323676995,4813620.9299153,0.9955272741771427,2.645136906030473,-0.00448275838745125
5733447,LLY.US,1991-03-18,13.9432,14.0759,13.7688,13.870518147625095,2832005.3594879,0.984746220698976,2.6297655910640874,-0.015371314966385746
5733448,LLY.US,1991-03-19,13.7263,13.7441,13.2419,13.397479541166923,7627024.0821674,0.965896111347566,2.5950665953222147,-0.034698995741872574
5733449,LLY.US,1991-03-20,13.4846,13.6639,13.4419,13.66522469769031,5773977.5438966,1.019984740838803,2.6148542625445352,0.019787667222320497
5733450,LLY.US,1991-03-21,13.6639,13.7263,13.3072,13.489053658984998,10089659.338994,0.9871080759663552,2.601878516460578,-0.012975746083957228
5733451,LLY.US,1991-03-22,13.5895,13.5895,13.1606,13.288110981281235,9163702.8779418,0.9851032783482245,2.5868697242689844,-0.015008792191593356
5733452,LLY.US,1991-03-25,13.326,13.4419,13.326,13.446522626895815,4118308.4192682,1.0119213066355128,2.5987205318691857,0.011850807600201364
5733453,LLY.US,1991-03-26,13.5063,13.8609,13.5063,13.870357882133494,3432019.4125542,1.0315200641086135,2.6297540365990133,0.03103350472982739
5733454,LLY.US,1991-03-27,14.0324,14.0759,13.7034,13.772253881032668,4120000.2631648,0.9929270749944243,2.622655979886138,-0.007098056712875231
5733455,LLY.US,1991-03-28,13.7688,13.8095,13.6639,13.733144433754363,2224664.6936519,0.9971602725584251,2.619812212769061,-0.002843767117076903
5733456,LLY.US,1991-04-01,13.9026,14.0512,13.8095,13.911323903218994,7584730.0036584,1.0129744116741892,2.6327031777700634,0.012890965001002312
5733457,LLY.US,1991-04-02,13.8759,14.4267,13.8759,14.347409434354917,3328820.9726732,1.0313475219303185,2.6635693986859756,0.030866220915912155
5733458,LLY.US,1991-04-03,14.383,14.604,14.3434,14.558921594448865,4368688.1930756,1.0147421847171574,2.6782039737101697,0.014634575024193845
5733459,LLY.US,1991-04-04,14.5564,14.6484,14.4484,14.632717218946302,2828626.7189615,1.0050687562274925,2.683259927037776,0.005055953327606319
5733460,LLY.US,1991-04-05,14.6891,14.7129,14.4058,14.536482691767517,3622056.0810795,0.9934233317203601,2.676661537185877,-0.006598389851899327
5733461,LLY.US,1991-04-08,14.5118,14.5118,14.3573,14.428689754485328,1984433.9643174,0.9925846616703753,2.6692185685582337,-0.0074429686276431635
5733462,LLY.US,1991-04-09,14.4058,14.4691,14.1621,14.296396264610221,2695538.3639378,0.9908312194574714,2.660007496038323,-0.009211072519910494
5733463,LLY.US,1991-04-10,14.2721,14.2918,13.9868,14.034981337329079,2282185.3672307,0.9817146277675404,2.641552880089348,-0.01845461594897526
5733464,LLY.US,1991-04-11,14.0759,14.2484,14.0512,14.060459693727465,2852308.4957008,1.0018153466531958,2.6433665809922453,0.0018137009028973724
5733465,LLY.US,1991-04-12,14.0759,14.1829,14.0324,14.076549373083125,2672418.8527417,1.0011443210041588,2.6445102477601803,0.0011436667679351668
5733466,LLY.US,1991-04-15,14.1245,14.3147,13.9868,14.320866039049722,3856654.0604479,1.0173562894919244,2.661717637291075,0.01720738953089482
5733467,LLY.US,1991-04-16,14.2918,14.7337,14.2721,14.694211977833248,4016239.5577406,1.0260700671150402,2.687453673243019,0.025736035951943997
5733468,LLY.US,1991-04-17,14.6891,14.7129,14.5326,14.54089271982486,3507020.7906424,0.9895660101923346,2.676964867732649,-0.010488805510369643
5733469,LLY.US,1991-04-18,14.3434,14.6247,14.2918,14.429287090444758,2144025.5183306,0.9923247058120482,2.669259966883745,-0.007704900848904264
